ANO_EJE,ubigeo,gasto_total,gasto_anemia_pan
2022,060407,10446027.9,10528.0
2022,060408,18828784.7,17725.0
2022,060409,12591976.48,53255.67
2022,060410,8365341.3,365255.72
2022,060411,11549892.57,0.0
2022,060412,6759439.58,12700.0
2022,060413,9330457.73,2964769.0
2022,060414,1415637.51,0.0
2022,060415,20502678.439999998,33338.0
2022,060416,3791984.25,2580.0
2022,060417,43253433.07,229469.61
2022,060418,1365449.87,5840.0
2022,060419,8970210.67,38036.0
2022,060501,69810816.33,13410.3
2022,060502,5153242.71,0.0
2022,060503,6243601.09,12593.0
2022,060504,4067742.84,12670.0
2022,060505,5650228.67,19004.9
2022,060506,1865808.61,9625.9
2022,060507,4114912.28,0.0
2022,060508,41518516.59,0.0
2022,060601,410569954.53,1583365.0699999998
2022,060602,13009893.39,358156.64999999997
2022,060603,3331720.42,14144.0
2022,060604,3044172.2199999997,19700.72
2022,060605,9595027.26,16910.0
2022,060606,6532193.12,44607.5
2022,060607,20282250.68,56059.0
2022,060608,4836616.2299999995,19145.3
2022,060609,4068892.4699999997,5236.0
2022,060610,11014569.66,0.0
2022,060611,4452682.66,33705.0
2022,060612,5476865.17,34847.0
2022,060613,13205859.73,61239.6
2022,060614,13594393.379999999,69577.5
2022,060615,6578510.68,8190.0
2022,060701,224150006.37,1655738.98
2022,060702,13586654.05,45841.0
2022,060703,36244019.73,1271363.72
2022,060801,605503947.08,13849606.94
2022,060802,10340110.26,0.0
2022,060803,7800772.63,71761.0
2022,060804,15942328.92,48601.0
2022,060805,11372753.84,33265.8
2022,060806,3516483.34,31003.0
2022,060807,33978825.92,52474.0
2022,060808,4174515.75,0.0
2022,060809,9658314.5,87424.3
2022,060810,7082168.14,63084.2
2022,060811,6914769.61,133913.06
2022,060812,39455049.0,43956.0
2022,060901,301765628.35,10414018.42
2022,060902,19953099.66,158450.33000000002
2022,060903,37850289.94,137105.5
2022,060904,27993538.59,107970.28
2022,060905,16470894.290000001,42520.0
2022,060906,25046377.21,159391.72
2022,060907,16275950.04,141658.6
2022,061001,82984454.49,0.0
2022,061002,10674859.780000001,25510.0
2022,061003,9631300.66,0.0
2022,061004,19472914.47,17116.0
2022,061005,5705619.01,7592.55
2022,061006,13016361.57,430104.34
2022,061007,11709728.06,94418.1
2022,061101,110301418.15,0.0
2022,061102,7241848.48,0.0
2022,061103,6525711.36,19615.0
2022,061104,6985970.67,19868.0
2022,061105,1644846.8599999999,25731.0
2022,061106,3433652.71,6680.0
2022,061107,7596906.399999999,8064.0
2022,061108,10718264.08,6570.0
2022,061109,4910886.44,41013.0
2022,061110,6705858.73,0.0
2022,061111,4969376.0,21795.95
2022,061112,9925344.75,19969.5
2022,061113,2965760.58,69253.77
2022,061201,45465446.24,21800.0
2022,061202,3809799.1,32426.5
2022,061203,1540823.85,7134.0
2022,061204,4130398.73,21410.9
2022,061301,128166033.03,1157025.79
2022,061302,2330993.11,4651.8
2022,061303,18367022.69,88316.5
2022,061304,5663450.52,28220.8
2022,061305,6494822.25,17394.75
2022,061306,4569883.03,8120.0
2022,061307,42605688.75,15420.0
2022,061308,1562077.9,4427.0
2022,061309,2500077.96,200.0
2022,061310,2447235.89,8960.0
2022,061311,5289861.38,4390.0
2022,070101,733702018.76,1213620.0
2022,070102,1197064454.09,4432592.9
2022,070103,118213490.9,711781.18
2022,070104,2258514344.19,70858.0
2022,070105,33729855.78,5913.4
2022,070106,505062006.17,1097549.31
2022,070107,41033583.54,208068.5
2022,080101,1075671837.36,5294503.48
2022,080102,5948577.87,24158.0
2022,080103,19588701.29,351422.52999999997
2022,080104,158401042.6,5324832.5
2022,080105,83624914.58,1128872.96
2022,080106,257764977.35,8188297.57
2022,080107,22410974.17,0.0
2022,080108,1205665978.61,4886987.99
2022,080201,40327373.11,528176.94
2022,080202,5284021.22,0.0
2022,080203,5076360.07,0.0
2022,080204,5068047.83,0.0
2022,080205,18351581.01,30771.0
2022,080206,5812642.97,3320.0
2022,080207,9147379.93,9165.5
2022,080301,114583421.28,10198.0
2022,080302,17840484.37,1403898.71
2022,080303,11088090.49,0.0
2022,080304,18510403.6,26100.0
2022,080305,13697009.45,0.0
2022,080306,21940672.54,215064.4
2022,080307,8145107.85,0.0
2022,080308,10827617.43,4739.5
2022,080309,6551564.7,0.0
2022,080401,129936233.50999999,50828.18
2022,080402,13016044.629999999,50727.85
2022,080403,23038308.22,170912.0
2022,080404,30619056.73,0.0
2022,080405,27489343.74,32622.0
2022,080406,15472962.459999999,307286.62
2022,080407,15106476.81,10000.0
2022,080408,25633953.92,26860.5
2022,080501,58817826.06,5600.0
2022,080502,17937712.19,50857.2
2022,080503,14343029.75,90728.94
2022,080504,8127133.05,24476.8
2022,080505,28644351.65,31939.0
2022,080506,7731566.22,435584.1
2022,080507,8685643.19,55408.9
2022,080508,8545226.51,29950.0
2022,080601,304603780.17,2328215.04
2022,080602,11670969.33,27624.0
2022,080603,9083831.03,16549.5
2022,080604,17087209.81,54647.31
2022,080605,18536046.26,4168.0
2022,080606,7577803.95,5710.2
2022,080607,5762488.29,0.0
2022,080608,11331410.73,3558.0
2022,080701,186153244.41,4850297.58
2022,080702,27298178.39,21849.8
2022,080703,27625472.5,296365.9
2022,080704,38938873.9,643226.89
2022,080705,101743996.94,763278.5
2022,080706,25712584.31,207307.67
2022,080707,37116875.38,53550.0
2022,080708,35760513.55,75906.78
2022,080801,252851145.11,3426213.38
2022,080802,11577685.11,2000.0
2022,080803,48863140.61,192485.12
2022,080804,12973718.48,32238.8
2022,080805,33986735.8,0.0
2022,080806,21666732.11,414366.96
2022,080807,14607159.32,33640.51
2022,080808,13535775.65,153809.7
2022,080901,353993677.36,7343156.68
2022,080902,155330647.53,4372331.4
2022,080903,29681367.08,0.0
2022,080904,23464573.82,461968.2
2022,080905,27609105.29,146512.8
2022,080906,118402861.53,1032292.62
2022,080907,167984478.72,2286090.17
2022,080908,48222893.37,613274.12
2022,080909,88609075.02,689807.5599999999
2022,080910,258567082.17,64379.71
2022,080911,38988207.51,14335658.72
2022,080912,22405334.41,13174.0
2022,080913,38182944.35,139970.05
2022,080914,220153952.6,8497197.59
2022,080915,66640084.15,24050.0
2022,080916,27961804.26,157202.88
2022,080917,36857717.34,391367.88
2022,080918,54876489.08,0.0
2022,081001,58237922.7,1505.0
2022,081002,16418708.16,310523.39
2022,081003,7009071.46,14457.0
2022,081004,5538063.18,0.0
2022,081005,15333035.33,0.0
2022,081006,25342863.92,857449.8300000001
2022,081007,6070180.56,816063.6699999999
2022,081008,2990341.38,0.0
2022,081009,4546392.69,9880.0
2022,081101,101035842.51,54946.5
2022,081102,11000528.56,2661382.26
2022,081103,30926051.18,97905.0
2022,081104,24125977.57,67606.5
2022,081105,20620518.43,439037.8
2022,081106,21503982.59,0.0
2022,081201,122258543.46000001,654738.51
2022,081202,13750165.46,14793.0
2022,081203,8700965.87,2709.6
2022,081204,11139470.14,16134.0
2022,081205,40785278.16,344579.33
2022,081206,10788762.54,56824.0
2022,081207,12679325.9,2678.0
2022,081208,11001601.25,400095.97
2022,081209,19900831.87,698588.14
2022,081210,56477509.57,248806.65
2022,081211,19233612.12,193383.99
2022,081212,36053843.89,198429.5
2022,081301,96297683.21000001,136885.0
2022,081302,18868328.37,404063.43999999994
2022,081303,8634036.34,19156.0
2022,081304,24001136.34,34508.62
2022,081305,18291035.99,826491.8200000001
2022,081306,37043232.19,2665830.1
2022,081307,10589622.49,6270.0
2022,090101,724752165.32,8327329.0
2022,090102,3979097.62,5100.0
2022,090103,33181435.72,202653.41
2022,090104,1897815.23,0.0
2022,090105,2010331.07,12035.0
2022,090106,4299785.07,14531.5
2022,090107,2947877.45,0.0
2022,090108,1318417.73,0.0
2022,090109,3519812.41,0.0
2022,090110,17460582.52,4000.0
2022,090111,1670850.15,0.0
2022,090112,1941410.5,0.0
2022,090113,3124606.57,23021.0
2022,090114,6857685.15,29373.85
2022,090115,5425082.63,0.0
2022,090116,2384616.79,8038.0
2022,090117,35738504.54,324349.33999999997
2022,090118,44408771.01,55576.95
2022,090119,7686978.51,15893.0
2022,090201,56664168.7,2913024.36
2022,090202,63392889.02,9167.0
2022,090203,5119197.12,26722.5
2022,090204,2759621.55,0.0
2022,090205,2459841.9699999997,0.0
2022,090206,30217207.400000002,0.0
2022,090207,4872688.63,0.0
2022,090208,5159169.78,157084.36
2022,090301,131651079.58,1331930.71
2022,090302,10392642.1,27344.0
2022,090303,1778826.41,0.0
2022,090304,2890069.29,36480.0
2022,090305,4315057.83,11884.6
2022,090306,11845998.44,55085.5
2022,090307,3182406.38,0.0
2022,090308,1731194.34,0.0
2022,090309,2066488.69,0.0
2022,090310,12099178.879999999,7890.3
2022,090311,2502437.91,5299.0
2022,090312,3115243.87,6458.0
2022,090401,81742561.51,5442733.38
2022,090402,1743189.81,4632.5
2022,090403,6925235.35,3554.0
2022,090404,2150746.28,6200.0
2022,090405,2477184.2399999998,6120.0
2022,090406,1966745.81,2505.0
2022,090407,2941214.75,3188.0
2022,090408,1406296.86,0.0
2022,090409,3154814.57,1142.0
2022,090410,1906004.37,5562.0
2022,090411,2880206.63,52141.0
2022,090412,1463471.34,0.0
2022,090413,2408165.65,0.0
2022,090501,106857327.74,790202.29
2022,090502,5762447.04,33613.45
2022,090503,3342168.66,20620.0
2022,090504,3357923.86,19522.0
2022,090505,2087683.17,18685.5
2022,090506,3912959.92,7716.6
2022,090507,5840801.08,44648.4
2022,090508,1735276.85,0.0
2022,090509,16537725.31,0.0
2022,090510,3007843.79,20973.02
2022,090511,2870274.28,21262.5
2022,090601,78597656.81,640632.68
2022,090602,3190790.7,0.0
2022,090603,3133188.31,1915.0
2022,090604,1523073.23,150.0
2022,090605,2857588.79,6140.6
2022,090606,4409586.78,1824.0
2022,090607,13816559.15,88166.1
2022,090608,2029042.24,0.0
2022,090609,1823938.26,1551.0
2022,090610,6938203.5,7280.0
2022,090611,3220455.91,14603.4
2022,090612,2272457.66,637.0
2022,090613,2837058.69,13833.1
2022,090614,1416841.65,0.0
2022,090615,1547403.63,190182.84
2022,090616,4014353.82,0.0
2022,090701,252938881.63,6742618.54
2022,090702,3739658.37,25952.4
2022,090703,4157744.59,33904.85
2022,090704,4580198.02,19990.4
2022,090705,22343228.12,91210.51
2022,090706,8174547.84,4000.0
2022,090707,5870034.54,30727.95
2022,090709,3854248.76,12174.0
2022,090710,2036890.36,0.0
2022,090711,9308648.93,0.0
2022,090713,1688978.8,0.0
2022,090714,6319592.67,353274.9
2022,090715,3254923.64,17814.0
2022,090716,8611457.48,17130.0
2022,090717,49413148.08,36164.0
2022,090718,16906582.13,10376.86
2022,090719,15207117.82,34047.6
2022,090720,4761643.75,9220.0
2022,090721,3275168.56,0.0
2022,090722,6324375.4,0.0
2022,090723,2028562.75,0.0
2022,090724,2254388.75,32162.0
2022,090725,2344027.76,3057.5
2022,100101,498295515.92,4081262.4
2022,100102,510354731.46999997,4088232.96
2022,100103,7632217.97,177207.0
2022,100104,27352337.03,59597.0
2022,100105,11640477.98,2000.0
2022,100106,10614487.99,11900.0
2022,100107,3686153.77,33938.0
2022,100108,10187132.45,432862.11
2022,100109,17489454.22,196149.1
2022,100110,9731781.379999999,19100.0
2022,100111,12404154.35,122214.0
2022,100112,3547300.69,0.0
2022,100113,8890208.47,138207.2
2022,100201,135408155.65,862546.61
2022,100202,3050092.41,17533.5
2022,100203,9496736.36,12948.86
2022,100204,3715973.05,15872.0
2022,100205,11740115.33,54039.0
2022,100206,2978770.93,0.0
2022,100207,21352011.97,10937485.53
2022,100208,1845829.66,2760.0
2022,100301,100695863.9,1229169.29
2022,100307,3173373.81,0.0
2022,100311,17167313.86,9968399.66
2022,100313,9522092.4,611.0
2022,100316,3519764.2600000002,0.0
2022,100317,5606833.29,1485.9
2022,100321,1851392.25,9136.0
2022,100322,1893909.8599999999,5859.0
2022,100323,5120185.67,0.0
2022,100401,36248161.02,0.0
2022,100402,1933782.41,12777.0
2022,100403,2551059.01,5448.0
2022,100404,4971784.81,27970.0
2022,100501,110224636.4,2224628.25
2022,100502,12012657.68,11011.11
2022,100503,4610176.63,0.0
2022,100504,4026367.9,52636.84
2022,100505,2384861.88,3859.0
2022,100506,2628124.34,0.0
2022,100507,17831585.29,0.0
2022,100508,7909106.9799999995,0.0
2022,100509,13437452.469999999,18949.73
2022,100510,2556801.66,46623.1
2022,100511,2901404.43,13540.0
2022,100601,349667923.18,4938373.15
2022,100602,11941778.95,44943.6
2022,100603,7969646.890000001,27990.0
2022,100604,14633543.28,0.0
2022,100605,15085972.700000001,7655.7
2022,100606,10739622.55,51345.0
2022,100607,4447044.05,21042.0
2022,100608,8658654.42,80581.9
2022,100609,4634426.7700000005,64980.9
2022,100610,4004197.79,19742.4
2022,100701,69264151.05,0.0
2022,100702,7072535.44,0.0
2022,100703,2255922.28,10325.0
2022,100704,8305838.529999999,29000.0
2022,100705,5656636.64,0.0
2022,100801,109254849.93,2502640.93
2022,100802,16053638.47,20000.0
2022,100803,19738889.93,0.0
2022,100804,9297328.61,80287.5
2022,100901,88530492.84,2507704.12
2022,100902,12021796.24,76098.4
2022,100903,12622505.09,70505.0
2022,100904,15839037.379999999,46310.0
2022,100905,8706570.69,92836.2
2022,101001,43200452.47,0.0
2022,101002,8568274.53,0.0
2022,101003,1508417.48,5697.9
2022,101004,1799051.63,0.0
2022,101005,12292348.9,26093.0
2022,101006,8512923.62,0.0
2022,101007,20063494.7,24795.5
2022,101101,49531839.64,257017.78
2022,101102,11504051.049999999,0.0
2022,101103,2128609.11,10836.0
2022,101104,4407641.02,35954.23
2022,101105,4000445.2699999996,7901.67
2022,101106,3262826.93,38679.5
2022,101107,1585742.99,5292.0
2022,101108,2421729.12,10658.0
2022,110101,1262069033.0,7444708.18
2022,110102,31993213.830000002,224421.8
2022,110103,21182541.35,127119.79000000001
2022,110104,8326842.44,1472.4
2022,110105,7236100.98,0.0
2022,110106,34075072.91,129146.23999999999
2022,110107,6516198.47,0.0
2022,110108,28640800.580000002,229596.0
2022,110109,8886118.39,0.0
2022,110110,12095943.33,27730.0
2022,110111,22767720.68,0.0
2022,110112,25281460.93,147670.53
2022,110113,4944237.05,0.0
2022,110114,6850227.5,5620.0
2022,110201,329714554.05,6252390.23
2022,110202,16615080.32,0.0
2022,110203,12945695.620000001,5690.0
2022,110204,13263394.99,0.0
2022,110205,16428792.01,0.0
2022,110206,34645391.96,121096.0
2022,110207,82845191.92999999,183555.7
2022,110208,7136152.69,16638.0
2022,110209,4538076.58,39999.35
2022,110210,29610419.11,97000.0
2022,110211,7779051.76,0.0
2022,110301,199755768.44,82368.0
2022,110302,16409621.93,86884.88
2022,110303,15855110.35,0.0
2022,110304,107794568.76,300.0
2022,110305,101192758.82,49586.75
2022,110401,48894990.23,588622.55
2022,110402,3122276.74,31570.64
2022,110403,8008936.0,0.0
2022,110404,2222859.84,3198.9
2022,110405,1429524.29,0.0
2022,110501,271574090.84,1629763.59
2022,110502,8138372.05,22341.5
2022,110503,10924901.66,0.0
2022,110504,21997356.82,0.0
2022,110505,56021295.83,3802.4
2022,110506,17277113.28,121232.24
2022,110507,23558292.1,183380.5
2022,110508,17442583.63,132225.5
2022,120101,1275597950.74,19969460.5
2022,120104,1521414.2,0.0
2022,120105,1048809.0,0.0
2022,120106,5050439.029999999,0.0
2022,120107,81579707.24,380406.51999999996
2022,120108,3485750.87,0.0
2022,120111,2497852.63,0.0
2022,120112,1342539.02,0.0
2022,120113,1240791.01,0.0
2022,120114,648314868.17,1855195.59
2022,120116,2266245.23,0.0
2022,120117,4956975.75,22513.28
2022,120119,7106544.47,98436.5
2022,120120,1131624.48,847.0
2022,120121,7597272.6,46613.0
2022,120122,2434923.39,0.0
2022,120124,3408083.59,15848.0
2022,120125,9550853.19,69403.75
2022,120126,7419143.04,0.0
2022,120127,1934005.92,850.0
2022,120128,1766433.29,0.0
2022,120129,5497820.9,66868.38
2022,120130,6017249.35,0.0
2022,120132,5025548.91,1560.0
2022,120133,6533599.6,101591.0
2022,120134,7889441.97,115815.6
2022,120135,5341884.55,41232.0
2022,120136,11518754.36,1487152.24
2022,120201,123941639.31,9015.0
2022,120202,6557831.26,0.0
2022,120203,4418786.2,34841.7
2022,120204,5685239.76,14413.4
2022,120205,1650680.27,5372.0
2022,120206,19607112.7,19649.0
2022,120207,1312155.74,13576.4
2022,120208,1295936.37,0.0
2022,120209,1386727.09,11918.0
2022,120210,3146336.55,2700.0
2022,120211,3708056.0900000003,249.0
2022,120212,1610066.57,3303.8599999999997
2022,120213,3012513.47,9943.69
2022,120214,3413020.94,2960.0
2022,120215,5231714.72,0.0
2022,120301,218669534.97,1354590.81
2022,120302,39488129.88,1331454.04
2022,120303,156924276.65,558434.69
2022,120304,5290899.6899999995,8000.0
2022,120305,33315172.52,79004.5
2022,120306,5174686.06,8386.4
2022,120401,196633412.11,1321053.85
2022,120402,4232193.74,0.0
2022,120403,2810960.5,0.0
2022,120404,1506644.62,0.0
2022,120405,2127256.77,0.0
2022,120406,1817170.06,4349.0
2022,120407,5953913.26,0.0
2022,120408,1600754.17,0.0
2022,120409,1790046.95,0.0
2022,120410,1794482.98,0.0
2022,120411,1692056.1,2939.0
2022,120412,1434129.54,0.0
2022,120413,2650568.13,5500.0
2022,120414,1487951.04,0.0
2022,120415,1809563.65,0.0
2022,120416,2811829.91,0.0
2022,120417,1507955.92,3692.4
2022,120418,3058140.09,0.0
2022,120419,3817561.84,14930.0
2022,120420,1612969.78,2200.0
2022,120421,1960613.01,0.0
2022,120422,1820952.1,0.0
2022,120423,5149997.02,3670.0
2022,120424,2112442.64,2518.0
2022,120425,8011638.72,0.0
2022,120426,1919313.77,0.0
2022,120427,2421559.17,0.0
2022,120428,8763333.5,0.0
2022,120429,1548759.76,0.0
2022,120430,2292501.61,18180.2
2022,120431,7684382.98,0.0
2022,120432,1437881.35,0.0
2022,120433,10252900.48,0.0
2022,120434,5531698.54,23971.0
2022,120501,66407303.46,872556.61
2022,120502,3241991.49,1000.0
2022,120503,1662795.7,0.0
2022,120504,7552335.66,17806.0
2022,120601,274909100.21,541716.96
2022,120602,10796276.79,18684.0
2022,120603,9651310.09,29086.5
2022,120604,48127409.88,79203.5
2022,120605,7425619.82,20813.0
2022,120606,141351902.78,1200014.96
2022,120607,37413490.78,278938.63
2022,120608,83878983.3,479220.02
2022,120609,6778389.2700000005,97683.5
2022,120701,194427355.69,2444228.51
2022,120702,4603360.45,0.0
2022,120703,2213099.19,1500.0
2022,120704,8846252.96,4680.0
2022,120705,4264383.85,8000.0
2022,120706,4976326.92,7443.26
2022,120707,3058511.81,31626.8
2022,120708,3216203.69,0.0
2022,120709,3493880.0,39368.18
2022,120801,61314163.65,32781.68
2022,120802,4991595.89,0.0
2022,120803,9814714.67,0.0
2022,120804,5227487.21,0.0
2022,120805,14486659.120000001,242304.13
2022,120806,6386946.46,0.0
2022,120807,13532451.06,0.0
2022,120808,17334908.9,12504.0
2022,120809,6695044.390000001,0.0
2022,120810,14521252.16,302329.4
2022,120901,101044807.2,1082880.8800000001
2022,120902,8985886.45,0.0
2022,120903,2755969.21,0.0
2022,120904,10901080.33,170732.56
2022,120905,13833531.46,0.0
2022,120906,1843125.05,10691.5
2022,120907,5065644.32,0.0
2022,120908,14067307.969999999,0.0
2022,120909,12527698.63,8548.0
2022,130101,2046889198.5,11415131.96
2022,130102,160403330.18,596225.0
2022,130103,7602049.44,266027.0
2022,130104,62168052.49,240984.27000000002
2022,130105,261845221.96,495430.0
2022,130106,41229669.3,91210.5
2022,130107,29285057.69,119792.0
2022,130108,6173059.89,17306.0
2022,130109,13686975.98,69312.0
2022,130110,6527881.26,30087.0
2022,130111,48937131.4,200408.0
2022,130201,143467760.77,632044.31
2022,130202,8086652.56,1808.8
2022,130203,7866615.6,9294.0
2022,130204,3511577.96,0.0
2022,130205,19291275.27,96984.83
2022,130206,10394504.73,0.0
2022,130207,23779401.34,0.0
2022,130208,14444869.43,44716.0
2022,130301,32101125.96,0.0
2022,130302,4665829.2,43117.0
2022,130303,4589789.9,9636.0
2022,130304,14539241.15,0.0
2022,130305,8084859.34,0.0
2022,130306,2162413.99,0.0
2022,130401,156033273.15,463731.04
2022,130402,24580111.61,14500.0
2022,130403,17843471.47,0.0
2022,130501,90552167.26,376229.51
2022,130502,5565316.87,40728.0
2022,130503,9422136.31,55884.5
2022,130504,12450476.41,23815.0
2022,130601,156125999.17,947155.54
2022,130602,9394446.379999999,46119.0
2022,130604,10829291.75,2807.0
2022,130605,12390216.629999999,0.0
2022,130606,3521470.18,2140.0
2022,130608,5815250.89,6253.06
2022,130610,2883502.93,1275.0
2022,130611,6883267.55,41557.0
2022,130613,15190831.81,45280.5
2022,130614,29592448.259999998,279072.83
2022,130701,97415463.41000001,24900.0
2022,130702,60362967.09,2497986.28
2022,130703,2646523.59,0.0
2022,130704,32835962.580000002,97045.5
2022,130705,23425378.57,0.0
2022,130801,163834091.3,260660.14
2022,130802,6572722.38,18376.0
2022,130803,26537679.33,38422.0
2022,130804,9682926.45,1198391.82
2022,130805,4030304.85,0.0
2022,130806,9885715.72,22850.0
2022,130807,8914448.32,119006.9
2022,130808,45787734.15,327073.24
2022,130809,41726705.93,64693.1
2022,130810,5828338.57,5530.0
2022,130811,12037732.74,0.0
2022,130812,9038299.120000001,15364.0
2022,130813,4539759.08,10716.0
2022,130901,308253983.25,3088618.63
2022,130902,42699887.56,446223.34
2022,130903,11988674.45,87873.0
2022,130904,14342248.049999999,36357.0
2022,130905,23584414.24,222339.22999999998
2022,130906,21384037.21,159158.78
2022,130907,16216708.51,798992.05
2022,130908,29504793.05,73932.74
2022,131001,135134381.55,791057.32
2022,131002,12378170.14,0.0
2022,131003,14629934.66,1500.0
2022,131004,2926583.7199999997,0.0
2022,131005,13419367.07,62182.5
2022,131006,23760265.03,0.0
2022,131007,8498793.08,31289.8
2022,131008,5691502.82,543969.25
2022,131101,87195094.99,528839.91
2022,131102,5860949.180000001,33896.0
2022,131103,5253483.57,38985.729999999996
2022,131104,13581446.47,116025.59
2022,131201,162567982.62,868976.64
2022,131202,76486872.32000001,2496.0
2022,131203,12313637.1,4200.0
2022,140101,1773278593.32,16083941.35
2022,140102,12361253.28,0.0
2022,140103,5567550.16,0.0
2022,140104,2679187.92,0.0
2022,140105,89792311.74,619054.85
2022,140106,27701530.62,451899.47
2022,140107,3825953.94,750.0
2022,140108,9647651.66,172157.79
2022,140109,4094968.78,1930.0
2022,140110,3685294.43,0.0
2022,140111,9842772.61,0.0
2022,140112,44181053.89,158383.0
2022,140113,7894261.13,30760.6
2022,140114,4084403.63,0.0
2022,140115,8227029.05,2500.0
2022,140116,9043534.72,2990.0
2022,140117,5909989.87,0.0
2022,140118,8108437.24,60382.8
2022,140119,8068728.43,500.0
2022,140120,9146457.59,84579.0
2022,140201,132849061.87,188204.2
2022,140202,28241872.61,59696.0
2022,140203,22126696.84,151588.3
2022,140204,4698984.67,0.0
2022,140205,29481660.97,0.0
2022,140206,4952419.58,72875.0
2022,140301,466367201.8,729365.67
2022,140302,9589931.18,4913.0
2022,140303,4687527.19,1600.0
2022,140304,15878429.05,0.0
2022,140305,31490081.41,4000.0
2022,140306,40700118.95,743001.84
2022,140307,15675267.91,0.0
2022,140308,57594565.74,430061.1
2022,140309,12315523.290000001,0.0
2022,140310,14991391.8,48614.0
2022,140311,8749245.81,35020.0
2022,140312,23351293.6,0.0
2022,150101,61456748437.52,2128527.62
2022,150102,23045776.47,207873.8
2022,150103,1010564777.72,1930253.16
2022,150104,128519711.97,74470.0
2022,150105,824195175.29,1226917.6199999999
2022,150106,101067427.9,1084983.0
2022,150107,64287114.78,129082.6
2022,150108,324315792.16,7838240.7
2022,150109,42216635.98,1452801.48
2022,150110,703116289.04,1482028.93
2022,150111,537036080.06,4638985.9399999995
2022,150112,606395095.79,12044360.85
2022,150113,11978140007.14,12233582.92
2022,150114,315421093.33,397858.34
2022,150115,2347598920.0,46097667.05
2022,150116,302353674.93,124004.81999999999
2022,150117,90965721.76,746790.7
2022,150118,310720215.22,930215.89
2022,150119,72117012.72,199499.0
2022,150120,980734263.53,96778.0
2022,150121,1257815334.65,450949.44
2022,150122,3536701294.75,125549.0
2022,150123,68914764.53,330396.0
2022,150124,18154612.78,43348.0
2022,150125,253156846.7,1543134.99
2022,150126,19737043.94,42790.79
2022,150127,13428130.55,21790.5
2022,150128,9994141530.55,341359.49
2022,150129,10915906.540000001,21212.0
2022,150130,6752987115.28,1608939.48
2022,150131,12405777887.79,160205.7
2022,150132,1092963150.93,24813851.919999998
2022,150133,885000348.16,1518125.45
2022,150134,235281948.01,113136.0
2022,150135,478122790.21,1372614.78
2022,150136,547312103.07,237497.76
2022,150137,137434453.28,422246.0
2022,150138,8227758.86,3275.0
2022,150139,13701418.28,121637.8
2022,150140,2633568679.27,410171.5
2022,150141,613819784.64,106464.33
2022,150142,749619457.04,16645399.02
2022,150143,161756608.68,892568.0
2022,150201,299515076.97,1645112.09
2022,150202,9690354.55,31360.74
2022,150203,10321612.73,10800.0
2022,150204,15643684.540000001,89818.3
2022,150205,7587176.33,43272.1
2022,150301,28797909.3,0.0
2022,150302,1662634.43,0.0
2022,150303,4593003.81,10269.45
2022,150304,1656669.81,0.0
2022,150305,1769120.72,0.0
2022,150401,24913278.32,1800.0
2022,150402,2101138.96,0.0
2022,150403,1973060.8599999999,8606.5
2022,150404,2047901.44,0.0
2022,150405,1874938.16,0.0
2022,150406,1674543.63,0.0
2022,150407,9311073.68,452.0
2022,150501,377126917.09,7420768.96
2022,150502,34887056.02,52893.380000000005
2022,150503,4388452.75,0.0
2022,150504,14255222.09,0.0
2022,150505,28867451.95,0.0
2022,150506,3555614.4,0.0
2022,150507,17971951.88,175724.5
2022,150508,6072274.42,0.0
2022,150509,31234644.69,132225.8
2022,150510,20376536.95,0.0
2022,150511,7266970.97,0.0
2022,150512,11766681.26,0.0
2022,150513,44967409.48,1117512.84
2022,150514,9412580.75,0.0
2022,150515,9784410.58,0.0
2022,150516,5992418.2,0.0
2022,150601,276344698.19,1099370.08
2022,150602,3699689.72,1812.76
2022,150603,2967089.54,0.0
2022,150604,18500071.32,9979.35
2022,150605,101795219.56,947693.23
2022,150606,6799703.09,0.0
2022,150607,2276904.39,5079.0
2022,150608,5797625.98,0.0
2022,150609,2457917.92,3350.0
2022,150610,2396061.27,1720.0
2022,150611,8340976.41,0.0
2022,150612,2727630.67,2182.8
2022,150701,124895946.49,0.0
2022,150702,3183266.2800000003,6000.07
2022,150703,2297048.4,0.0
2022,150704,3375390.27,0.0
2022,150705,8856150.15,0.0
2022,150706,1262727.44,1305.0
2022,150707,3961486.82,0.0
2022,150708,2847724.4,0.0
2022,150709,3015707.88,0.0
2022,150710,1611313.13,0.0
2022,150711,1440814.01,0.0
2022,150712,1960982.78,12039.01
2022,150713,7530170.93,27206.4
2022,150714,6471384.92,0.0
2022,150715,5553800.0600000005,0.0
2022,150716,33426429.14,176928.38999999998
2022,150717,3748394.52,0.0
2022,150718,4614730.72,0.0
2022,150719,2474674.3499999996,0.0
2022,150720,3669947.08,0.0
2022,150721,3709824.83,0.0
2022,150722,7532997.91,0.0
2022,150723,2654557.85,1517.45
2022,150724,2381693.83,0.0
2022,150725,1079343.11,0.0
2022,150726,1531274.81,16722.0
2022,150727,5344653.39,0.0
2022,150728,60789065.14,1150618.78
2022,150729,1034413.76,0.0
2022,150730,1359434.95,0.0
2022,150731,13045848.620000001,39573.2
2022,150732,2970800.75,0.0
2022,150801,875710206.94,5797051.7
2022,150802,4917596.89,14460.0
2022,150803,3744297.56,52804.729999999996
2022,150804,1850076.11,1999.8899999999999
2022,150805,10380007.87,111755.3
2022,150806,17386984.6,72831.0
