ubigeo,pct_agua_permanente,pct_agua_estacional
061006,0.00937327697114501,0.7786803896342585
061007,0.173722767548903,0.6546478377432209
061101,0.0160846071360989,0.6925632345829565
061102,0.0,1.0
061103,0.0,0.0
061104,0.11016949152542373,0.8135593220338984
061107,0.0,0.30584467574059243
061108,0.0,1.0
061109,0.0,1.0
061110,0.0,1.0
061111,0.0,1.0
061112,0.0,1.0
061113,0.0,0.6420303706063504
061202,0.0,0.7341211225997045
061203,0.0,1.0
061204,0.40687707976202475,0.5916103660381162
061301,0.07025707529178428,0.8785567167594782
061303,0.16322821495235293,0.7298932442610604
061304,0.0,0.7284345047923323
061305,0.0,1.0
061307,0.6102941176470589,0.38235294117647056
061309,0.24661971574675623,0.7031719167986025
061310,0.0,1.0
070101,0.15480471698789625,0.77092617952865
070103,0.0,1.0
070104,0.18051391862955032,0.8194860813704495
070105,0.5996435569970946,0.3034326643692142
070106,0.16761886397443676,0.7812296843149138
070107,0.0,0.8571428571428571
080101,0.4888888888888889,0.5111111111111111
080102,0.0,0.9621437054631828
080104,0.0,0.9865092748735244
080105,0.0,1.0
080106,0.0,1.0
080107,0.0,0.2643171806167401
080201,0.12321759007292914,0.8212691847175356
080202,0.9754248778111563,0.019007742021035164
080203,0.126749960675041,0.8448798903395428
080204,0.9370631255046238,0.04496362641675971
080205,0.09622132346377538,0.7137805305116285
080206,0.1859276479205146,0.7429781542576906
080207,0.8902967542596532,0.06797358320500996
080301,0.8693034200011733,0.10249183618930915
080302,0.2003139443620825,0.7996860556379175
080303,0.0,0.06451612903225806
080304,0.24634908840838038,0.7446357783407572
080305,0.3992728058175535,0.5738714090287278
080306,0.3439496800131687,0.6379784214648062
080307,0.2789721110226744,0.6270922614263259
080308,0.016666666666666666,0.7666666666666667
080401,0.36962321712014956,0.474070345455335
080402,0.5188507891521945,0.2967344781944565
080403,0.20713855335265258,0.6169339798582619
080404,0.47151898734177217,0.5079113924050633
080405,0.2974450145659693,0.46913569381247006
080406,0.08130280781886014,0.7386226609373656
080407,0.08392886820674754,0.6118774583125587
080408,0.14148197495316572,0.4535139116788353
080501,0.057070426018673105,0.9025624718446089
080502,0.10541375758269428,0.850466912185499
080503,0.4708541651996338,0.4820928103654672
080504,0.497998134007265,0.446638042700436
080505,0.4160251048676324,0.5675429925610515
080506,0.8670574235416588,0.09181041512716374
080507,0.05971397507736054,0.9248808229489002
080508,0.7632648194082059,0.19789383537280653
080601,0.683392225045661,0.2998499685191355
080602,0.46158578634382613,0.43738283352811175
080603,0.05104189726909956,0.5794634697364462
080604,0.7515218594355285,0.22744881018262314
080605,0.9083266917296117,0.08542385108352533
080606,0.15878240139479444,0.6374246117169848
080607,0.0,0.6818181818181818
080608,0.0,0.3875
080701,0.44011950642176045,0.4129354683053418
080702,0.036680058718998695,0.9337672873367844
080703,0.2519809825673534,0.705229793977813
080704,0.020963068006658855,0.9632529749059745
080705,0.4744297547912184,0.45540479723377053
080706,0.1138338408558264,0.8170527557674219
080707,0.0781609195402299,0.9218390804597701
080708,0.6126899640921438,0.3448803557178191
080801,0.15074542586116227,0.34701384239156985
080802,0.6750292231882825,0.31137847649549627
080803,0.214168075461824,0.4955068199367389
080804,0.37551652564696625,0.3784871431926522
080805,0.6518363245379324,0.3113778746320657
080806,0.09126134744695347,0.7370282937706906
080807,0.5296181617841688,0.4187970526497221
