ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
120207,0.16800797689201405,0.009660758866972208,0.0012169471084459208,0.0
120212,0.18289689650499136,0.05094440010641115,0.002149558041831674,0.0
120201,0.35422581733899144,0.13018879694930485,0.03729011675243014,0.0005254579161794649
120211,0.559901508363532,0.029956066375468132,0.010615545632171727,0.018592107520511842
120210,0.5197408550754271,0.048878465799771294,0.008694998001617287,0.014337669746344801
120428,0.5320756173013996,0.028430124353526754,0.008161336206799081,0.005570213723437216
120407,0.34783968045705943,0.03375961203102423,0.014922730065934796,0.013254222650346282
120417,0.03772099272882897,0.00459135005873485,0.0028962802051178942,0.0
120408,0.2545386001751415,0.024795831808576523,0.028487060886706495,0.024355025487330054
120416,0.25812222453230504,0.015447090969415744,0.02875635592207183,0.0
120404,0.3547716137546725,0.058644466900130546,0.032827327691812645,0.08742475306585973
120412,0.10540442569233761,0.0101134758870122,0.029934843009536135,0.0
120410,0.589908730567534,0.01922305699863134,0.004791583883991428,0.0009676374928255019
120401,0.5404902378335523,0.3387554058951659,0.00894874484322442,0.000282335538626085
120430,0.53736429845411,0.13939011733340903,0.024784749272036714,0.07900932734474411
120429,0.20295717835303292,0.013529912800578506,0.02974910346238384,0.0
120433,0.04409007055187848,0.002767347782071859,0.05587466496203499,3.680033688079818e-06
120422,0.10668163692356288,0.009286757738471258,0.04274192593177511,0.07625829121920404
120402,0.301778068706916,0.011704473793687888,0.013945858268652942,0.0021020052501370865
120432,0.41046979230588077,0.010012714509542919,0.00031207507180021316,0.0
120415,0.37252026241866276,0.016034023943670404,0.0030471298614942097,0.004594926805281921
120424,0.4274827993385813,0.016988167440580987,0.002440425735775006,0.037952125590785014
120434,0.6298730925000195,0.04899611859484134,0.003739955917201501,0.0076057921660663535
120425,0.208211880886783,0.014935918508386006,0.009757672417634438,0.008118852586506235
120423,0.07855347460075936,0.004488086719339025,0.0026275165543728513,6.668617677114162e-05
120409,0.3583906447802123,0.030583981134939306,0.005266915498865906,0.0034642517647178496
120421,0.3675531877972365,0.035018863142592255,0.003317357312611315,0.00457424756110432
120413,0.3435388159199428,0.025117928326019515,0.0045896704447800545,0.005596828350935719
120420,0.461432995309483,0.02468948440663384,0.010022709640041677,0.008478534903629015
120204,0.08943274132302914,0.005777824767871485,0.0022253987972028874,8.004918724333643e-06
120431,0.13685729992305942,0.004625624168667544,0.005411501114515995,0.001634849535753027
120907,0.022637211109325848,0.004371439313783123,0.005045617280204046,0.00023176997834490782
120214,0.07449107391390719,0.004764492585823671,0.017939757446396393,0.003934325435401507
151030,4.821840156258821e-05,0.0006979495443827872,0.09217151914165951,0.010129823437095356
120414,0.01920344201215468,0.004426528866577177,0.014606670660562624,0.0014386354971919917
120406,0.03739112001840226,0.01215179712778562,0.02082503218088198,0.004422352091018368
120411,0.08750037581086721,0.008044342145287596,0.003299840479340129,0.00028815850906544236
120802,0.012221957905746093,0.0023912996573218783,0.012569651112733685,0.0011434903944571072
120405,0.003370095313438662,0.0015375450525802739,0.08590234552311965,0.022300396489302494
120809,0.0,0.0013454988038109203,0.21671432598836607,0.01477540382235429
120803,0.00024055760140161378,0.0036901151047702935,0.17250495161672583,0.005007505753385444
120810,0.00029213485073267137,0.005246587383935908,0.34554445519169197,0.022882686558880178
150720,7.615790250982105e-05,0.0012288550445824884,0.3019971937057339,0.009348382533080533
150721,0.00035668962652148225,0.0007855838155472493,0.2557252448086645,0.016681124050342375
151028,2.508448528421622e-06,0.000735732871912588,0.3569925673489657,0.03728610029027078
151014,2.7820062791639416e-05,0.0008681799116066297,0.09276290219961779,0.0064631642609727
151033,5.9381091343953465e-05,0.0009598113431124624,0.1445528044940941,0.010859221437711699
151021,8.405227814096755e-05,0.00047515772548595254,0.33965984303740315,0.008840256929366996
151007,0.00028720042569774104,0.0010078439071317712,0.24511044524123185,0.004881771901581019
151011,0.0003492411052314858,0.0019654761422126846,0.2912184420740356,0.008770457437865425
151008,0.0005065582263140397,0.00478542860430722,0.17779265763006522,0.0007644346746342459
151023,0.000401793289673337,0.002233103064971092,0.10371362452567098,0.0012284476928487288
